sid,name,ticker,type,slug,isin
LIM,Lime Chemicals Ltd,LIMECHM,stock,/stocks/lime-chemicals-LIM,INE891G01011
LATI,LA Tim Metal & Industries Ltd,LATIMMETAL,stock,/stocks/la-tim-metal-and-industries-LATI,INE501N01020
LOYA,Loyal Textile Mills Ltd,LOYALTEX,stock,/stocks/loyal-textile-mills-LOYA,INE970D01010
MODIA,Lords Chloro Alkali Ltd,LORDSCHLO,stock,/stocks/lords-chloro-alkali-MODIA,INE846D01012
LIKH,Likhitha Infrastructure Ltd,LIKHITHA,stock,/stocks/likhitha-infrastructure-LIKH,INE060901027
LXC,Laxmi Organic Industries Ltd,LXCHEM,stock,/stocks/laxmi-organic-industries-LXC,INE576O01020
LOD,Lodha Developers Ltd,LODHA,stock,/stocks/macrotech-developers-LOD,INE670K01029
LATE,Latent View Analytics Ltd,LATENTVIEW,stock,/stocks/latent-view-analytics-LATE,INE0I7C01011
LEM,Le Merite Exports Ltd,LEMERITE,stock,/stocks/le-merite-exports-LEM,INE0G1L01017
LIC,Life Insurance Corporation Of India,LICI,stock,/stocks/life-insurance-corporation-of-india-LIC,INE0J1Y01017
LLOY,Lloyds Luxuries Ltd,LLOYDS,stock,/stocks/lloyds-luxuries-LLOY,INE0DTQ01028
ELIL,Logica Infoway Ltd,LOGICA,stock,/stocks/eastern-logica-infoway-ELIL,INE0BSU01018
LANDA,Landmark Cars Ltd,LANDMARK,stock,/stocks/landmark-cars-LANDA,INE559R01029
LRR,Lead Reclaim and Rubber Products Ltd,LRRPL,stock,/stocks/lead-reclaim-and-rubber-products-LRR,INE0H4B01011
LAB,Labelkraft Technologies Ltd,LABELKRAFT,stock,/stocks/labelkraft-technologies-LAB,INE0NLJ01011
IXI,Le Travenues Technology Ltd,IXIGO,stock,/stocks/le-travenues-technology-IXI,INE0HV901016
LAKSH,Lakshya Powertech Ltd,LAKSHYA,stock,/stocks/lakshya-powertech-LAKSH,INE0VZS01015
VANDU,Leo Dryfruits & Spices Trading Ltd,VANDU,stock,/stocks/leo-dryfruits-and-spices-trading-VANDU,INE0RH001011
LAM,Lamosaic India Ltd,LAMOSAIC,stock,/stocks/lamosaic-india-LAM,INE0R0201012
LAX,Laxmi Dental Ltd,LAXMIDENTL,stock,/stocks/laxmi-dental-LAX,INE0WO601020
LICL,Landmark Global Learning Ltd,LGLL,stock,/stocks/landmark-immigration-consultants-LICL,INE12QA01010
LKM,L K Mehta Polymers Ltd,LKMEHTA,stock,/stocks/lkmehta-polymers-LKM,INE0FFF01017
THEL,Leela Palaces Hotels & Resorts Ltd,THELEELA,stock,/stocks/schloss-bangalore-THEL,INE0AQ201015
LLOYD,Lloyds Engineering Works Ltd Partly Paidup,LLOYDSENPP,stock,/stocks/lloyds-engineering-works-partly-paidup-LLOYD,IN9093R01019
LAXMI,Laxmi India Finance Ltd,LAXMIINDIA,stock,/stocks/laxmi-india-finance-LAXMI,INE06WU01026
LGT,LGT Business Connextions Ltd,LGT,stock,/stocks/lgt-business-connextions-LGT,INE191201016
LLOYP,Lloyds Enterprises Ltd Partly Paidup,LLOYDPP,stock,/stocks/lloyds-enterprises-partly-paidup-LLOYP,IN9080I01015
LTE,LT Elevator Ltd,LTELEVATOR,stock,/stocks/l-t-elevator-LTE,INE0TJ801010
LGE,LG Electronics India Ltd,LGEINDIA,stock,/stocks/lg-electronics-india-LGE,INE324D01010
LEN,Lenskart Solutions Ltd,LENSKART,stock,/stocks/lenskart-solutions-LEN,INE956O01016
LOG,Logiciel Solutions Ltd,LOGICIEL,stock,/stocks/logiciel-solutions-LOG,INE1BA901016
LUX,Luxury Time Ltd,LUXURY,stock,/stocks/luxury-time-LUX,INE1CJB01013
MAIT,Maithan Alloys Ltd,MAITHANALL,stock,/stocks/maithan-alloys-MAIT,INE683C01011
MBLI,MBL Infrastructure Ltd,MBLINFRA,stock,/stocks/mbl-infrastructures-MBLI,INE912H01013
MAAC,Maha Rashtra Apex Corporation Ltd,MAHAPEXLTD,stock,/stocks/maha-rashtra-apex-corporation-MAAC,INE843B01013
MANI,Man Infraconstruction Ltd,MANINFRA,stock,/stocks/man-infraconstruction-MANI,INE949H01023
MRCO,Marico Ltd,MARICO,stock,/stocks/marico-MRCO,INE196A01026
MALR,Marvel Decor Ltd,MDL,stock,/stocks/marvel-decor-MALR,INE575Z01010
MDFT,Madras Fertilizers Ltd,MADRASFERT,stock,/stocks/madras-fertilizers-MDFT,INE414A01015
MGNM,Magnum Ventures Ltd,MAGNUM,stock,/stocks/magnum-ventures-MGNM,INE387I01016
MASK,Mask Investments Ltd,MASKINVEST,stock,/stocks/mask-investments-MASK,INE885F01015
MHID,Mahindra EPC Irrigation Ltd,MAHEPC,stock,/stocks/mahindra-epc-irrigation-MHID,INE215D01010
MHIC,Mahickra Chemicals Ltd,MAHICKRA,stock,/stocks/mahickra-chemicals-MHIC,INE961Y01015
MASF,MAS Financial Services Ltd,MASFIN,stock,/stocks/mas-financial-services-MASF,INE348L01012
MAZD,Mazda Ltd,MAZDA,stock,/stocks/mazda-MAZD,INE885E01042
MSFT,Megasoft Ltd,MEGASOFT,stock,/stocks/megasoft-MSFT,INE933B01012
MAHM,Mahindra and Mahindra Ltd,M&M,stock,/stocks/mahindra-and-mahindra-MAHM,INE101A01026
MANC,Manaksia Coated Metals & Industries Ltd,MANAKCOAT,stock,/stocks/manaksia-coated-metals-and-industries-MANC,INE830Q01018
MADC,Madhav Copper Ltd,MCL,stock,/stocks/madhav-copper-MADC,INE813V01022
MELS,Melstar Information Technologies Ltd,MELSTAR,stock,/stocks/melstar-information-technologies-MELS,INE817A01019
MANP,Mangalam Global Enterprise Ltd,MGEL,stock,/stocks/mangalam-global-enterprise-MANP,INE0APB01032
MALP,Malu Paper Mills Ltd,MALUPAPER,stock,/stocks/malu-paper-mills-MALP,INE383H01017
MIND,Man Industries (India) Ltd,MANINDS,stock,/stocks/man-industries-india-MIND,INE993A01026
MAXI,Max Financial Services Ltd,MFSL,stock,/stocks/max-financial-services-MAXI,INE180A01020
MGAS,Mahanagar Gas Ltd,MGL,stock,/stocks/mahanagar-gas-MGAS,INE002S01010
MOHH,Mohini Health & Hygiene Ltd,MHHL,stock,/stocks/mohini-health-and-hygiene-MOHH,INE450S01011
MMFS,Mahindra and Mahindra Financial Services Ltd,M&MFIN,stock,/stocks/mahindra-and-mahindra-financial-services-MMFS,INE774D01024
MDVM,Madhav Marbles and Granites Ltd,MADHAV,stock,/stocks/madhav-marbles-and-granites-MDVM,INE925C01016
MARH,Marshall Machines Ltd,MARSHALL,stock,/stocks/marshall-machines-MARH,INE00SZ01018
MAII,Max India Ltd,MAXIND,stock,/stocks/max-india-MAII,INE0CG601016
M50,Motilal Oswal Nifty 50 ETF,MOM50,etf,/etfs/motilal-oswal-nifty-50-etf-M50,INF247L01536
MALD,Mahindra Lifespace Developers Ltd,MAHLIFE,stock,/stocks/mahindra-lifespace-developers-MALD,INE813A01018
MAYU,Mayur Uniquoters Ltd,MAYURUNIQ,stock,/stocks/mayur-uniquoters-MAYU,INE040D01038
MAHH,Mahindra Holidays and Resorts India Ltd,MHRIL,stock,/stocks/mahindra-holidays-and-resorts-india-MAHH,INE998I01010
MNUG,Manugraph India Ltd,MANUGRAPH,stock,/stocks/manugraph-india-MNUG,INE867A01022
MIRE,Mirae Asset Nifty Next 50 ETF,NEXT50,etf,/etfs/mirae-asset-nifty-next-50-etf-MIRE,INF769K01FN2
MENO,Menon Bearings Ltd,MENONBE,stock,/stocks/menon-bearings-MENO,INE071D01033
METP,Metropolis Healthcare Ltd,METROPOLIS,stock,/stocks/metropolis-healthcare-METP,INE112L01020
MELC,MIC Electronics Ltd,MICEL,stock,/stocks/mic-electronics-MELC,INE287C01037
MAPR,Madhucon Projects Ltd,MADHUCON,stock,/stocks/madhucon-projects-MAPR,INE378D01032
MALO,Mahindra Logistics Ltd,MAHLOG,stock,/stocks/mahindra-logistics-MALO,INE766P01016
MNGL,Mangalore Chemicals & Fertilizers Ltd,MANGCHEFER,stock,/stocks/mangalore-chemicals-and-fertilisers-MNGL,INE558B01017
MARK,Marksans Pharma Ltd,MARKSANS,stock,/stocks/marksans-pharma-MARK,INE750C01026
MHSC,Maharashtra Scooters Ltd,MAHSCOOTER,stock,/stocks/maharashtra-scooters-MHSC,INE288A01013
MHSM,Maharashtra Seamless Ltd,MAHSEAMLES,stock,/stocks/maharashtra-seamless-MHSM,INE271B01025
MGLC,Mangalam Cement Ltd,MANGLMCEM,stock,/stocks/mangalam-cement-MGLC,INE347A01017
MCNL,McNally Bharat Engineering Company Ltd,MBECL,stock,/stocks/mcnally-bharat-engg-co-MCNL,INE748A01016
M100,Motilal Oswal Nifty Midcap 100 ETF,MOM100,etf,/etfs/motilal-oswal-nifty-midcap-100-etf-M100,INF247L01023
MAHA,Mahamaya Steel Industries Ltd,MAHASTEEL,stock,/stocks/mahamaya-steel-industries-MAHA,INE451L01014
MANK,Manaksia Ltd,MANAKSIA,stock,/stocks/manaksia-MANK,INE015D01022
MACP,Macpower CNC Machines Ltd,MACPOWER,stock,/stocks/macpower-cnc-machines-MACP,INE155Z01011
MGAD,Magadh Sugar & Energy Ltd,MAGADSUGAR,stock,/stocks/magadh-sugar-and-energy-MGAD,INE347W01011
MANM,Manaksia Steels Ltd,MANAKSTEEL,stock,/stocks/manaksia-steels-MANM,INE824Q01011
MNFL,Manappuram Finance Ltd,MANAPPURAM,stock,/stocks/manappuram-finance-MNFL,INE522D01027
MNVI,Manav Infra Projects Ltd,MANAV,stock,/stocks/manav-infra-projects-MNVI,INE104Y01012
MAST,Mastek Ltd,MASTEK,stock,/stocks/mastek-MAST,INE759A01021
MATI,Matrimony.Com Ltd,MATRIMONY,stock,/stocks/matrimonycom-MATI,INE866R01028
MANL,Manaksia Aluminium Co Ltd,MANAKALUCO,stock,/stocks/manaksia-aluminium-co-MANL,INE859Q01017
MARL,Maral Overseas Ltd,MARALOVER,stock,/stocks/maral-overseas-MARL,INE882A01013
MRTI,Maruti Suzuki India Ltd,MARUTI,stock,/stocks/maruti-suzuki-india-MRTI,INE585B01010
MAWS,Mawana Sugars Ltd,MAWANASUG,stock,/stocks/mawana-sugars-MAWS,INE636A01039
MPIN,MEP Infrastructure Developers Ltd,MEP,stock,/stocks/mep-infrastructure-developers-MPIN,INE776I01010
MANA,Maan Aluminium Ltd,MAANALU,stock,/stocks/maan-aluminium-MANA,INE215I01027
MAHW,Maheshwari Logistics Ltd,MAHESHWARI,stock,/stocks/maheshwari-logistics-MAHW,INE263W01010
MIRA,Mirae Asset Nifty 50 ETF,NIFTYETF,etf,/etfs/mirae-asset-nifty-50-etf-MIRA,INF769K01EG9
MADR,Mangalam Drugs and Organics Ltd,MANGALAM,stock,/stocks/mangalam-drugs-and-organics-MADR,INE584F01014
MARN,Marine Electricals (India) Ltd,MARINE,stock,/stocks/marine-electricals-india-MARN,INE01JE01028
MAXE,Max Healthcare Institute Ltd,MAXHEALTH,stock,/stocks/max-healthcare-institute-MAXE,INE027H01010
MCEI,Multi Commodity Exchange of India Ltd,MCX,stock,/stocks/multi-commodity-exchange-of-india-MCEI,INE745G01043
MNLI,Manali Petrochemicals Ltd,MANALIPETC,stock,/stocks/manali-petrochemicals-MNLI,INE201A01024
MANE,Marathon Nextgen Realty Ltd,MARATHON,stock,/stocks/marathon-nextgen-realty-MANE,INE182D01020
MCLE,McLeod Russel India Ltd,MCLEODRUSS,stock,/stocks/mcleod-russel-india-MCLE,INE942G01012
MADY,Madhya Bharat Agro Products Ltd,MBAPL,stock,/stocks/madhya-bharat-agro-products-MADY,INE900L01010
MISR,Mishra Dhatu Nigam Ltd,MIDHANI,stock,/stocks/mishra-dhatu-nigam-MISR,INE099Z01011
MITT,Mittal Life Style Ltd,MITTAL,stock,/stocks/mittal-life-style-MITT,INE997Y01027
MIRC,MIRC Electronics Ltd,MIRCELECTR,stock,/stocks/mirc-electronics-MIRC,INE831A01028
MINC,Minda Corporation Ltd,MINDACORP,stock,/stocks/minda-corporation-MINC,INE842C01021
MMFO,MM Forgings Ltd,MMFL,stock,/stocks/mm-forgings-MMFO,INE227C01017
MMPI,MMP Industries Ltd,MMP,stock,/stocks/mmp-industries-MMPI,INE511Y01018
MDTK,Mindteck (India) Ltd,MINDTECK,stock,/stocks/mindteck-india-MDTK,INE110B01017
MODI,Modi Rubber Ltd,MODIRUBBER,stock,/stocks/modi-rubber-MODI,INE832A01018
MUTT,Muthoot Finance Ltd,MUTHOOTFIN,stock,/stocks/muthoot-finance-MUTT,INE414G01012
MOIL,Moil Ltd,MOIL,stock,/stocks/moil-MOIL,INE490G01020
MINP,Mindpool Technologies Ltd,MINDPOOL,stock,/stocks/mindpool-technologies-MINP,INE00RQ01019
MLTO,Milton Industries Ltd,MILTON,stock,/stocks/milton-industries-MLTO,INE376Y01016
MINS,Mindspace Business Parks REIT,MINDSPACE,stock,/stocks/mindspace-business-parks-reit-MINS,INE0CCU25019
MORL,Morepen Laboratories Ltd,MOREPENLAB,stock,/stocks/morepen-laboratories-MORL,INE083A01026
MRF,MRF Ltd,MRF,stock,/stocks/mrf-MRF,INE883A01011
MSPO,MSP Steel & Power Ltd,MSPL,stock,/stocks/msp-steel-and-power-MSPO,INE752G01015
MUKR,Mukta Arts Ltd,MUKTAARTS,stock,/stocks/mukta-arts-MUKR,INE374B01019
MITC,MITCON Consultancy & Engineering Services Ltd,MITCON,stock,/stocks/mitcon-consultancy-and-engineering-services-MITC,INE828O01033
MTHR,Modern Threads (India) Ltd,MODTHREAD,stock,/stocks/modern-threads-india-MTHR,INE794W01014
MTED,MT Educare Ltd,MTEDUCARE,stock,/stocks/mt-educare-MTED,INE472M01018
MUKA,Mukand Ltd,MUKANDLTD,stock,/stocks/mukand-MUKA,INE304A01026
MUAU,Munjal Auto Industries Ltd,MUNJALAU,stock,/stocks/munjal-auto-industries-MUAU,INE672B01032
MIRZ,Mirza International Ltd,MIRZAINT,stock,/stocks/mirza-international-MIRZ,INE771A01026
MORT,Morarjee Textiles Ltd,MORARJEE,stock,/stocks/morarjee-textiles-MORT,INE161G01027
MKPR,M K Proteins Ltd,MKPL,stock,/stocks/m-k-proteins-MKPR,INE964W01021
MGF,Motor and General Finance Ltd,MOTOGENFIN,stock,/stocks/motor-and-general-finance-MGF,INE861B01023
MMTC,MMTC Ltd,MMTC,stock,/stocks/mmtc-MMTC,INE123F01029
MADA,Madhya Pradesh Today Media Ltd,MPTODAY,stock,/stocks/madhya-pradesh-today-media-MADA,INE105Y01019
MOHT,Mohit Industries Ltd,MOHITIND,stock,/stocks/mohit-industries-MOHT,INE954E01012
MRPL,Mangalore Refinery and Petrochemicals Ltd,MRPL,stock,/stocks/mangalore-refinery-and-petrochemicals-MRPL,INE103A01014
MOKS,Moksh Ornaments Ltd,MOKSH,stock,/stocks/moksh-ornaments-MOKS,INE514Y01020
MPSL,MPS Ltd,MPSLTD,stock,/stocks/mps-MPSL,INE943D01017
MOFS,Motilal Oswal Financial Services Ltd,MOTILALOFS,stock,/stocks/motilal-oswal-financial-services-MOFS,INE338I01027
MUSI,Music Broadcast Ltd,RADIOCITY,stock,/stocks/music-broadcast-MUSI,INE919I01024
MTNL,Mahanagar Telephone Nigam Ltd,MTNL,stock,/stocks/mahanagar-telephone-nigam-MTNL,INE153A01019
MSTC,MSTC Ltd,MSTCLTD,stock,/stocks/mstc-MSTC,INE255X01014
MOLT,Mold-Tek Packaging Ltd,MOLDTKPAC,stock,/stocks/mold-tek-packaging-MOLT,INE893J01029
MNJL,Munjal Showa Ltd,MUNJALSHOW,stock,/stocks/munjal-showa-MNJL,INE577A01027
MOCF,Monte Carlo Fashions Ltd,MONTECARLO,stock,/stocks/monte-carlo-fashions-MOCF,INE950M01013
MUTH,Muthoot Capital Services Ltd,MUTHOOTCAP,stock,/stocks/muthoot-capital-services-MUTH,INE296G01013
MOLD,Mold-Tek Technologies Ltd,MOLDTECH,stock,/stocks/mold-tek-technologies-MOLD,INE835B01035
N100,Motilal Oswal NASDAQ 100 ETF,MON100,etf,/etfs/motilal-oswal-nasdaq-100-etf-N100,INF247L01AP3
MURD,Murudeshwar Ceramics Ltd,MURUDCERA,stock,/stocks/murudeshwar-ceramics-MURD,INE692B01014
MBFL,Mphasis Ltd,MPHASIS,stock,/stocks/mphasis-MBFL,INE356A01018
MAX,Maximus International Ltd,MAXIMUS,stock,/stocks/maximus-international-MAX,INE544W01021
MANO,Manorama Industries Ltd,MANORAMA,stock,/stocks/manorama-industries-MANO,INE00VM01036
MIT,Mitsu Chem Plast Ltd,MITSU,stock,/stocks/mitsu-chem-plast-MIT,INE317V01016
MIH,Mihika Industries Ltd,MIHIKA,stock,/stocks/mihika-industries-MIH,INE779Q01017
MIS,Misquita Engineering Ltd,MISQUITA,stock,/stocks/misquita-engineering-MIS,INE957W01025
EAR,Murae Organisor Ltd,MURAE,stock,/stocks/earum-pharmaceuticals-EAR,INE060601031
MAH,Mahip Industries Ltd,MAHIP,stock,/stocks/mahip-industries-MAH,INE00CX01017
MED,Medico Remedies Ltd,MEDICO,stock,/stocks/medico-remedies-MED,INE630Y01024
SES,Mobavenue Ai Tech Ltd,MOBAVENUE,stock,/stocks/sylph-education-solutions-SES,INE622Q01019
MAD,Madhav Infra Projects Ltd,MADHAVIPL,stock,/stocks/madhav-infra-projects-MAD,INE631R01026
MIL,Milestone Furniture Ltd,MILEFUR,stock,/stocks/milestone-furniture-MIL,INE424Z01011
MER,Mercantile Ventures Ltd,MERCANTILE,stock,/stocks/mercantile-ventures-MER,INE689O01013
MAC,Mac Hotels Ltd,MACH,stock,/stocks/mac-hotels-MAC,INE004Z01011
MIM,Medico Intercontinental Ltd,MIL,stock,/stocks/medico-intercontinental-MIM,INE858Q01019
MAN,Manomay Tex India Ltd,MANOMAY,stock,/stocks/manomay-tex-india-MAN,INE784W01015
MEH,Mehai Technology Ltd,MEHAI,stock,/stocks/mehai-technology-MEH,INE062Y01020
MEE,Meera Industries Ltd,MEERA,stock,/stocks/meera-industries-MEE,INE343X01018
MANAS,Manas Properties Ltd,MANAS,stock,/stocks/manas-properties-MANAS,INE800W01019
MRC,MRC Agrotech Ltd,MRCAGRO,stock,/stocks/mrc-exim-MRC,INE333Y01017
MSL,Mangalam Seeds Ltd,MSL,stock,/stocks/mangalam-seeds-MSL,INE829S01016
MHE,Mewar Hi-Tech Engineering Ltd,MHEL,stock,/stocks/mewar-hi-tech-engineering-MHE,INE957U01011
MEG,Megastar Foods Ltd,MEGASTAR,stock,/stocks/megastar-foods-MEG,INE00EM01016
APM,Mufin Green Finance Ltd,MUFIN,stock,/stocks/apm-finvest-APM,INE08KJ01020
MISH,Mishka Exim Ltd,MISHKA,stock,/stocks/mishka-exim-MISH,INE540S01019
NAY,Meghna Infracon Infrastructure Ltd,MIIL,stock,/stocks/naysaa-securities-NAY,INE898Q01015
MON,Moneyboxx Finance Ltd,MONEYBOXX,stock,/stocks/moneyboxx-finance-MON,INE296Q01012
MNI,Mega Nirman & Industries Ltd,MNIL,stock,/stocks/mega-nirman-and-industries-MNI,INE216Q01010
MET,Maestros Electronics & Telecommunications Systems Ltd,METSL,stock,/stocks/maestros-electronics-and-telecommun-systems-MET,INE318N01011
MAXH,Max Heights Infrastructure Ltd,MAXHEIGHTS,stock,/stocks/max-heights-infrastructure-MAXH,INE393F01010
MOD,Modern Engineering and Projects Ltd,MEAPL,stock,/stocks/modern-converters-MOD,INE250S01015
MONN,MPDLLtd,MPDL,stock,/stocks/mpdl-MONN,INE493H01014
MUK,Mukta Agriculture Ltd,MUKTA,stock,/stocks/mukta-agriculture-MUK,INE160O01031
MINF,Mahaveer Infoway Ltd,MAHAVEER,stock,/stocks/mahaveer-infoway-MINF,INE019D01016
MML,Money Masters Leasing and Finance Ltd,MMLF,stock,/stocks/money-masters-leasing-and-finance-MML,INE340O01021
MCLO,Magellanic Cloud Ltd,MCLOUD,stock,/stocks/magellanic-cloud-MCLO,INE613C01026
MANG,Mangalam Industrial Finance Ltd,MANGIND,stock,/stocks/mangalam-industrial-finance-MANG,INE717C01025
MAG,Magnanimous Trade & Finance Ltd,MAGANTR,stock,/stocks/magnanimous-trade-and-finance-MAG,INE664N01018
MUL,Mauria Udyog Ltd,MUL,stock,/stocks/mauria-udyog-MUL,INE150D01027
MEGR,Megri Soft Ltd,MEGRISOFT,stock,/stocks/megri-soft-MEGR,INE756R01013
MOS,Moschip Technologies Ltd,MOSCHIP,stock,/stocks/moschip-technologies-MOS,INE935B01025
MYS,Mystic Electronics Ltd,MYSTICELE,stock,/stocks/mystic-electronics-MYS,INE159O01033
KSH,Manglam Global Corporations Ltd,KSHITIJ,stock,/stocks/kshitij-investments-KSH,INE733N01011
TRANO,Megh Mayur Infra Ltd,TRANOCE,stock,/stocks/megh-mayur-infra-TRANO,INE074J01018
MAL,Mallcom (India) Ltd,MALLCOM,stock,/stocks/mallcom-india-MAL,INE389C01015
MIDP,Midland Polymers Ltd,MIDPOLY,stock,/stocks/midland-polymers-MIDP,INE046M01036
META,Metal Coatings (India) Ltd,METALCO,stock,/stocks/metal-coatings-india-META,INE161E01014
MKE,MK Exim (India) Ltd,MKEXIM,stock,/stocks/m-k-exim-india-MKE,INE227F01010
MUD,Mudra Financial Services Ltd,MUDRA,stock,/stocks/mudra-financial-services-MUD,INE967S01014
ADVIK,MPS Pharmaa Ltd,ADVIKLA,stock,/stocks/advik-laboratories-ADVIK,INE537C01019
ZMU,Multipurpose Trading and Agencies Ltd,ZMULTIPU,stock,/stocks/multipurpose-trading-and-agencies-ZMU,INE017P01014
MEN,Menon Pistons Ltd,MENNPIS,stock,/stocks/menon-pistons-MEN,INE650G01029
MOU,Mount Housing and Infrastructure Ltd,MOUNT,stock,/stocks/mount-housing-and-infrastructure-MOU,INE444X01014
MONNE,Monind Ltd,MONIND,stock,/stocks/monnet-industries-MONNE,INE407E01029
MUN,Munoth Financial Services Ltd,MUNOTHFI,stock,/stocks/munoth-financial-services-MUN,INE348D01019
MAM,Meyer Apparel Ltd,MAL,stock,/stocks/meyer-apparel-MAM,INE100C01024
MAYUR,Mayur Leather Products Ltd,MAYUR,stock,/stocks/mayur-leather-products-MAYUR,INE799E01011
MILE,Milestone Global Ltd,MILESTONE,stock,/stocks/milestone-global-MILE,INE151H01018
MAYUF,Mayur Floorings Ltd,MAYURFL,stock,/stocks/mayur-floorings-MAYUF,INE262W01012
MERM,Mercury Ev-Tech Ltd,MERCURYEV,stock,/stocks/mercury-metals-MERM,INE763M01028
MINO,Minolta Finance Ltd,MINOLTAF,stock,/stocks/minolta-finance-MINO,INE514C01026
MOH,Mohite Industries Ltd,MOHITE,stock,/stocks/mohite-industries-MOH,INE154B01023
MRU,Mrugesh Trading Ltd,MRUTR,stock,/stocks/mrugesh-trading-MRU,INE738D01029
MUDU,Mudunuru Ltd,MUDUNURU,stock,/stocks/mudunuru-MUDU,INE491C01027
MODIS,Modison Ltd,MODISONLTD,stock,/stocks/modison-metals-MODIS,INE737D01021
MEGA,Mega Corp Ltd,MEGACOR,stock,/stocks/mega-corporation-MEGA,INE804B01023
MTP,Marg Techno-Projects Ltd,MTPL,stock,/stocks/marg-techno-projects-MTP,INE245H01018
MYMO,MY Money Securities Ltd,MYMONEY,stock,/stocks/my-money-securities-MYMO,INE232L01018
MAHAN,Mahan Industries Ltd,MAHANIN,stock,/stocks/mahan-industries-MAHAN,INE735D01041
MAI,Maruti Infrastructure Ltd,MAINFRA,stock,/stocks/maruti-infrastructure-MAI,INE392G01028
JYOT,Mizzen Ventures Ltd,MIZVEN,stock,/stocks/jyothi-infraventures-JYOT,INE681K01026
MINA,Minaxi Textiles Ltd,MINAXI,stock,/stocks/minaxi-textiles-MINA,INE952C01028
MARI,Maris Spinners Ltd,MARIS,stock,/stocks/maris-spinners-MARI,INE866D01010
MFS,MFS Intercorp Ltd,MFSINTRCRP,stock,/stocks/mfs-intercorp-MFS,INE614F01019
MARU,Maruti Global Industries Ltd,MARUTISE,stock,/stocks/maruti-securities-MARU,INE368C01019
MADH,Madhuveer Com 18 Network Ltd,MADHUVEER,stock,/stocks/madhuveer-com-18-network-MADH,INE312M01016
MARB,Martin Burn Ltd,MARBU,stock,/stocks/martin-burn-MARB,INE199D01016
PGI,Marble City India Ltd,MARBLE,stock,/stocks/pg-industry-PGI,INE807H01023
MISHT,Mishtann Foods Ltd,MISHTANN,stock,/stocks/mishtann-foods-MISHT,INE094S01041
MODU,Modulex Construction Technologies Ltd,MODULEX,stock,/stocks/modulex-construction-technologies-MODU,INE064R01012
MHL,Mahalaxmi Rubtech Ltd,MHLXMIRU,stock,/stocks/mahalaxmi-rubtech-MHL,INE112D01035
MFL,MFL India Ltd,MFLINDIA,stock,/stocks/mfl-india-MFL,INE244C01020
MENA,Mena Mani Industries Ltd,MENAMANI,stock,/stocks/mena-mani-industries-MENA,INE148B01033
MCLT,Munoth Communication Ltd,MCLTD,stock,/stocks/munoth-communication-MCLT,INE410E01015
UNIM,Manbro Industries Ltd,MANBRO,stock,/stocks/unimode-overseas-UNIM,INE348N01034
MONA,Monarch Networth Capital Ltd,MONARCH,stock,/stocks/monarch-networth-capital-MONA,INE903D01011
MEGF,Mega Fin (India) Ltd,MEGFI,stock,/stocks/mega-fin-india-MEGF,INE524D01015
MARS,Marsons Ltd,MARSONS,stock,/stocks/marsons-MARS,INE415B01044
MOR,Morarka Finance Ltd,MORARKFI,stock,/stocks/morarka-finance-MOR,INE367A01015
MANOR,Mangalam Organics Ltd,MANORG,stock,/stocks/mangalam-organics-MANOR,INE370D01013
MINAL,Minal Industries Ltd,MINALIND,stock,/stocks/minal-industries-MINAL,INE097E01028
MEDI,Medicamen Biotech Ltd,MEDICAMEQ,stock,/stocks/medicamen-biotech-MEDI,INE646B01010
MIDW,Midwest Gold Ltd,MIDWEST,stock,/stocks/midwest-gold-MIDW,INE519N01014
MAGNA,Magna Electro Castings Ltd,MAGNAELQ,stock,/stocks/magna-eletrocasting-MAGNA,INE437D01010
MEF,Mefcom Capital Markets Ltd,MEFCOMCAP,stock,/stocks/mefcom-capital-markets-MEF,INE186C01023
FRONT,Maxgrow India Ltd,MAXGROW,stock,/stocks/maxgrow-india-FRONT,INE485D01043
MODR,Modern Shares and Stockbrokers Ltd,MODRNSH,stock,/stocks/modern-shares-and-stockbrokers-MODR,INE370A01019
GLOBB,Metroglobal Ltd,METROGLOBL,stock,/stocks/metroglobal-GLOBB,INE085D01033
MARGO,Margo Finance Ltd,MARGOFIN,stock,/stocks/margo-finance-MARGO,INE680B01019
MSC,Mardia Samyoung Capillary Tubes Company Ltd,MSCTC,stock,/stocks/mardia-samyoung-capillary-tubes-company-MSC,INE277E01026
MANR,Manraj Housing Finance Ltd,MANRAJH,stock,/stocks/manraj-housing-finance-MANR,INE948I01015
MODA,Modern Dairies Ltd,MODAIRY,stock,/stocks/modern-dairies-MODA,INE617B01011
MUKES,Mukesh Babu Financial Services Ltd,MUKESHB,stock,/stocks/mukesh-babu-financial-services-MUKES,INE596B01017
MORG,Morgan Ventures Ltd,MORGAN,stock,/stocks/morgan-ventures-MORG,INE902C01015
MIDEA,Mideast Portfolio Management Ltd,MIDEASTP,stock,/stocks/mid-east-portfolio-management-MIDEA,INE033E01015
MOHI,Mohit Paper Mills Ltd,MOHITPPR,stock,/stocks/mohit-paper-mills-MOHI,INE388C01017
MHS,Mahasagar Travels Ltd,MHSGRMS,stock,/stocks/mahasagar-travels-MHS,INE007G01014
MONG,Moongipa Capital Finance Ltd,MONGIPA,stock,/stocks/moongipa-capital-finance-MONG,INE153K01018
MILT,MPL Plastics Ltd,MPL,stock,/stocks/mpl-plastics-MILT,INE343A01016
